Row ID,Order ID,product_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Quantity
8257,CA-2017-152310,56890,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,46.74,3
8258,CA-2017-152310,7730,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,174.95,5
8259,CA-2017-152310,43928,8/12/17,8/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,100.704,6
8260,CA-2016-118101,59172,6/26/16,6/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,368.91,9
8261,CA-2016-118101,31951,6/26/16,6/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,8.02,1
8262,CA-2016-118101,13386,6/26/16,6/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,171.04,4
8263,CA-2016-100307,32505,12/15/16,12/19/16,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,19.44,3
8264,CA-2015-138457,51617,9/13/15,9/17/15,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,13.092,4
8265,CA-2014-131800,53038,12/30/14,1/4/15,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,122.94,3
8266,CA-2014-131800,17653,12/30/14,1/4/15,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,35.448,7
8267,CA-2014-118304,29248,4/29/14,5/4/14,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,19.98,2
8268,CA-2017-121790,44890,1/30/17,2/6/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,69.375,1
8269,CA-2017-121790,31356,1/30/17,2/6/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,31.68,4
8270,CA-2017-121790,3135,1/30/17,2/6/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,2003.168,4
8271,CA-2017-121790,42034,1/30/17,2/6/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,9.344,2
8272,CA-2016-169670,22823,12/25/16,12/31/16,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,2563.056,8
8273,CA-2016-139549,15632,10/20/16,10/25/16,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,387.136,4
8274,CA-2015-104059,30501,6/13/15,6/15/15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,3.424,1
8275,CA-2017-164112,21548,6/30/17,7/4/17,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,1085.42,7
8276,CA-2015-143882,11258,6/26/15,6/30/15,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,43.056,9
8277,US-2016-139262,50379,2/21/16,2/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,3.762,3
8278,US-2016-139262,12753,2/21/16,2/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,34.86,2
8279,US-2016-139262,26280,2/21/16,2/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,432.456,3
8280,CA-2017-146192,59501,4/22/17,4/26/17,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,675.06,3
8281,CA-2017-134810,39723,5/9/17,5/10/17,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,65.232,3
8282,CA-2017-134810,11799,5/9/17,5/10/17,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,207,3
8283,CA-2015-154284,45786,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,600.53,2
8284,CA-2015-154284,28369,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,59.904,2
8285,CA-2015-154284,46381,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,637.44,8
8286,CA-2015-154284,53032,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,51.756,3
8287,CA-2014-156244,27430,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,31.104,6
8288,CA-2014-156244,55243,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,47.96,5
8289,CA-2014-156244,34317,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,158.928,7
8290,CA-2014-156244,26172,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,211.248,6
8291,CA-2014-156244,50574,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,5.552,2
8292,CA-2014-156244,34000,8/12/14,8/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,2.952,1
8293,CA-2015-106362,25209,12/11/15,12/15/15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,10.332,3
8294,US-2017-168802,49596,11/3/17,11/7/17,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,18.368,4
8295,US-2017-146906,6101,3/13/17,3/17/17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,299.9,2
8296,CA-2016-166380,31066,5/30/16,6/3/16,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,26.55,9
8297,CA-2016-166380,26893,5/30/16,6/3/16,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,111.98,2
8298,US-2015-158911,46304,7/5/15,7/11/15,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,4.928,2
8299,US-2015-158911,41003,7/5/15,7/11/15,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,11.784,3
8300,US-2014-103338,46635,3/11/14,3/15/14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,7.98,3
8301,CA-2015-109169,32685,4/20/15,4/24/15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,180.96,2
8302,US-2017-167318,5272,7/26/17,8/1/17,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,1649.95,5
8303,US-2017-167318,52951,7/26/17,8/1/17,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,362.352,3
8304,US-2014-120313,34341,10/31/14,11/2/14,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,73.584,2
8305,CA-2017-135419,37701,11/3/17,11/9/17,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,486.368,4
8306,CA-2016-128671,54497,8/11/16,8/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,32.4,5
8307,CA-2016-128671,1865,8/11/16,8/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,41.86,7
8308,CA-2016-128671,37503,8/11/16,8/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,77.56,2
8309,CA-2016-149335,17099,7/25/16,7/25/16,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,37.17,9
8310,CA-2014-168312,43977,3/1/14,3/7/14,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,137.352,3
8311,CA-2014-168312,27211,3/1/14,3/7/14,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,376.509,3
8312,US-2017-105935,48563,1/26/17,1/31/17,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,62.72,4
8313,US-2017-105935,26887,1/26/17,1/31/17,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,2939.93,7
8314,CA-2014-161508,18804,7/12/14,7/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,512.358,3
8315,CA-2014-161508,11576,7/12/14,7/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,3.488,2
8316,CA-2014-161508,11414,7/12/14,7/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,22.288,7
8317,CA-2014-161508,6874,7/12/14,7/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,16.032,3
8318,CA-2017-130904,33838,4/11/17,4/16/17,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,1.752,1
8319,CA-2017-130904,46779,4/11/17,4/16/17,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,20.992,8
8320,CA-2017-133620,56681,11/13/17,11/18/17,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,11.21,1
8321,CA-2015-142937,6996,12/5/15,12/6/15,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,45.04,2
8322,US-2016-149790,15853,9/26/16,10/1/16,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,15.624,2
8323,CA-2016-130778,40430,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,8.74,2
8324,CA-2016-130778,18596,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,44.75,5
8325,CA-2017-144456,20788,9/8/17,9/9/17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,61.68,5
8326,CA-2017-144456,7291,9/8/17,9/9/17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,158.376,3
8327,CA-2017-103478,35998,7/21/17,7/24/17,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,2.864,4
8328,CA-2017-103478,57658,7/21/17,7/24/17,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,94.192,7
8329,CA-2017-118577,4837,10/6/17,10/11/17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,143.7,3
8330,CA-2017-118577,5493,10/6/17,10/11/17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,6.48,1
8331,CA-2017-113572,22856,11/7/17,11/11/17,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,7.88,4
8332,CA-2016-153269,42611,3/9/16,3/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,11.21,1
8333,CA-2016-153269,15925,3/9/16,3/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,354.9,5
8334,CA-2016-153269,50749,3/9/16,3/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,17.94,3
8335,CA-2016-153269,42851,3/9/16,3/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,51.8,4
8336,CA-2017-161655,12620,5/13/17,5/18/17,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,299.52,9
8337,CA-2016-101469,4208,7/2/16,7/8/16,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,7.7,2
8338,CA-2014-153087,49063,12/27/14,1/3/15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,23.92,4
8339,CA-2014-153087,34608,12/27/14,1/3/15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,498,5
8340,CA-2017-135076,42918,4/13/17,4/17/17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,436.704,6
8341,CA-2014-161634,51231,11/14/14,11/20/14,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,32.4,5
8342,CA-2017-141481,24089,6/11/17,6/14/17,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,61.44,3
8343,CA-2016-132549,11377,11/25/16,11/30/16,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,73.36,7
8344,US-2014-155544,14805,3/21/14,3/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,59.2,5
8345,US-2014-155544,11956,3/21/14,3/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,32.952,3
8346,US-2014-155544,9881,3/21/14,3/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,218.376,3
8347,US-2015-115238,43659,4/30/15,5/4/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,31.4,5
8348,US-2015-115238,8184,4/30/15,5/4/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,9.48,1
8349,US-2015-115238,44272,4/30/15,5/4/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,209.5,10
8350,US-2015-115238,39672,4/30/15,5/4/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,24.3,5
8351,US-2015-115238,52599,4/30/15,5/4/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,6.48,1
8352,CA-2017-132199,40504,5/3/17,5/8/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,32.448,2
8353,CA-2017-132199,2203,5/3/17,5/8/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,26.388,4
8354,CA-2017-132199,11759,5/3/17,5/8/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,373.47,5
8355,CA-2017-132199,2152,5/3/17,5/8/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64.2,5
8356,CA-2017-132199,8938,5/3/17,5/8/17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,8,2
8357,CA-2016-163174,20047,8/26/16,8/30/16,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,186.54,3
8358,CA-2014-110555,24216,4/11/14,4/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,87.08,7
8359,CA-2014-110555,28012,4/11/14,4/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,105.584,2
8360,CA-2014-110555,50551,4/11/14,4/18/14,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,217.44,6
8361,CA-2017-147207,3274,1/2/17,1/4/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,31.744,2
8362,CA-2017-147207,21095,1/2/17,1/4/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,5.432,2
8363,CA-2017-147207,8497,1/2/17,1/4/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,913.43,5
8364,CA-2017-147207,59044,1/2/17,1/4/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,372.144,3
8365,CA-2017-137631,54003,4/28/17,5/2/17,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,751.984,2
8366,CA-2017-157273,9216,1/30/17,2/2/17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,604.768,4
8367,CA-2014-109918,19445,9/7/14,9/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,27.36,4
8368,CA-2014-109918,44992,9/7/14,9/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,20.56,2
8369,CA-2014-109918,22687,9/7/14,9/12/14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,83.92,5
8370,CA-2016-118745,19772,6/11/16,6/16/16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,902.712,3
8371,CA-2016-163972,21179,10/17/16,10/21/16,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,120.666,2
8372,CA-2014-165393,9402,12/27/14,12/30/14,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,4.984,1
8373,CA-2016-113726,56241,11/24/16,12/1/16,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,82.26,3
8374,CA-2016-152940,39264,11/10/16,11/13/16,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,29.74,1
8375,CA-2015-158701,46681,1/5/15,1/10/15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,87.36,6
8376,CA-2015-158701,51562,1/5/15,1/10/15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,56.16,6
8377,CA-2017-156272,10373,3/21/17,3/27/17,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,64.384,1
8378,CA-2015-162964,36581,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,64.784,1
8379,CA-2015-162964,34766,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,15.552,3
8380,CA-2015-162964,24504,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,223.888,7
8381,CA-2014-103527,33153,9/9/14,9/14/14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,10.896,3
8382,CA-2016-134544,29432,3/17/16,3/19/16,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,84.784,2
8383,CA-2016-163048,52387,2/8/16,2/15/16,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,241.5,4
8384,CA-2016-145135,22487,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,59.97,3
8385,CA-2016-145135,58014,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,13.36,2
8386,CA-2017-137582,35362,9/4/17,9/8/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,11.808,3
